user_id,country,frequency,monetary,recency_days,tenure_days,return_rate,user_segment
12989,China,1,35.95000076293945,1215,0,1.0,沉睡/低价值用户
40040,Germany,1,20.0,1215,0,0.0,一般用户
52148,Spain,1,8.569999694824217,1215,0,1.0,一般用户
68194,France,1,69.48999977111816,1216,0,1.0,沉睡/低价值用户
31916,Belgium,1,63.9900016784668,1216,0,1.0,沉睡/低价值用户
57675,United States,1,54.9900016784668,1216,0,0.0,沉睡/低价值用户
94497,China,1,54.9900016784668,1217,0,1.0,沉睡/低价值用户
5731,United States,1,39.40999984741211,1217,0,0.0,沉睡/低价值用户
37037,China,1,32.0,1217,0,0.0,一般用户
87815,China,1,42.0,1217,0,0.0,沉睡/低价值用户
99159,United States,1,71.9900016784668,1218,0,0.0,沉睡/低价值用户
83732,United States,1,18.979999542236328,1218,0,1.0,一般用户
62361,Brazil,1,24.989999771118164,1218,0,0.0,一般用户
54585,China,1,65.83999633789062,1218,0,0.0,沉睡/低价值用户
45516,China,1,37.869998931884766,1218,0,0.0,沉睡/低价值用户
90114,Brazil,1,98.94000053405762,1218,0,0.0,沉睡/低价值用户
52742,South Korea,1,42.95000076293945,1219,0,1.0,沉睡/低价值用户
92718,South Korea,1,36.5,1219,0,0.0,沉睡/低价值用户
57789,China,1,45.0,1220,0,0.0,沉睡/低价值用户
17746,China,1,30.0,1220,0,0.0,一般用户
2672,France,1,75.0,1221,0,1.0,沉睡/低价值用户
80712,United States,1,82.96999931335449,1221,0,0.0,沉睡/低价值用户
95741,China,1,32.95000076293945,1222,0,0.0,一般用户
20179,Brazil,1,34.5,1222,0,0.0,沉睡/低价值用户
59619,China,1,16.0,1222,0,1.0,一般用户
73168,China,1,88.0,1223,0,1.0,沉睡/低价值用户
37440,United States,1,21.989999771118164,1223,0,0.0,一般用户
50274,China,1,24.989999771118164,1223,0,0.0,一般用户
43876,China,1,69.5,1224,0,0.0,沉睡/低价值用户
75114,United States,1,68.0,1224,0,0.0,沉睡/低价值用户
35134,China,1,26.989999771118164,1224,0,0.0,一般用户
57665,China,1,39.9900016784668,1224,0,0.0,沉睡/低价值用户
69398,Brazil,1,49.950000762939446,1224,0,0.0,沉睡/低价值用户
90990,China,1,5.989999771118164,1224,0,0.0,一般用户
46506,United States,1,44.9900016784668,1224,0,0.0,沉睡/低价值用户
1645,Australia,1,25.989999771118164,1224,0,0.0,一般用户
39900,United States,1,36.27999877929688,1225,0,0.0,沉睡/低价值用户
30823,Brazil,1,27.0,1225,0,0.0,一般用户
73363,Brazil,1,48.0,1226,0,1.0,沉睡/低价值用户
97518,France,1,79.98999786376953,1226,0,0.0,沉睡/低价值用户
23999,Japan,1,99.5,1226,0,0.0,沉睡/低价值用户
11111,United States,1,25.989999771118164,1226,0,1.0,一般用户
86512,Brazil,1,25.0,1226,0,0.0,一般用户
92886,France,1,49.9900016784668,1227,0,0.0,沉睡/低价值用户
98010,United Kingdom,1,28.0,1227,0,0.0,一般用户
16568,Brazil,1,59.9900016784668,1227,0,0.0,沉睡/低价值用户
52748,South Korea,1,12.800000190734863,1227,0,0.0,一般用户
79317,Belgium,1,18.0,1227,0,0.0,一般用户
43452,United Kingdom,1,40.9900016784668,1228,0,0.0,沉睡/低价值用户
11486,Brazil,1,34.75,1228,0,0.0,沉睡/低价值用户
54369,Brazil,1,24.0,1229,0,0.0,一般用户
97201,China,1,17.949999809265137,1230,0,0.0,一般用户
26644,Brazil,1,60.0,1231,0,0.0,沉睡/低价值用户
8129,South Korea,1,100.98999977111816,1231,0,0.0,沉睡/低价值用户
58988,Spain,1,34.0,1231,0,0.0,沉睡/低价值用户
90871,China,1,49.5,1231,0,0.0,沉睡/低价值用户
61941,United States,1,49.9900016784668,1232,0,0.0,沉睡/低价值用户
16818,China,1,28.5,1232,0,0.0,一般用户
24163,United Kingdom,1,79.5,1232,0,0.0,沉睡/低价值用户
28565,United States,1,41.9900016784668,1232,0,0.0,沉睡/低价值用户
43205,South Korea,1,44.0,1232,0,0.0,沉睡/低价值用户
44175,China,1,44.97999954223633,1232,0,0.0,沉睡/低价值用户
894,Japan,1,30.0,1232,0,0.0,一般用户
82909,United States,1,98.0,1233,0,0.0,沉睡/低价值用户
24076,United States,1,60.0,1233,0,0.0,沉睡/低价值用户
85094,United Kingdom,1,70.0,1233,0,0.0,沉睡/低价值用户
8793,China,1,10.0,1234,0,0.0,一般用户
35437,United States,1,19.989999771118164,1234,0,0.0,一般用户
50763,United States,1,29.5,1234,0,0.0,一般用户
77036,China,1,19.989999771118164,1235,0,0.0,一般用户
97846,United States,1,29.989999771118164,1235,0,0.0,一般用户
93605,China,1,65.0,1235,0,0.0,沉睡/低价值用户
10677,China,1,32.95000076293945,1235,0,0.0,一般用户
94434,China,1,59.9900016784668,1236,0,0.0,沉睡/低价值用户
37699,United States,1,52.39999961853027,1237,0,0.0,沉睡/低价值用户
77915,China,1,13.0,1237,0,1.0,一般用户
73490,United States,1,67.98999786376953,1237,0,0.0,沉睡/低价值用户
29939,China,1,16.739999771118164,1237,0,0.0,一般用户
76065,China,1,15.0,1237,0,0.0,一般用户
38354,South Korea,1,59.9900016784668,1237,0,0.0,沉睡/低价值用户
97003,China,1,32.55999946594238,1237,0,0.0,一般用户
99545,China,1,92.5,1237,0,0.0,沉睡/低价值用户
5368,Brazil,1,62.34000015258789,1237,0,1.0,沉睡/低价值用户
68568,China,1,79.94999694824217,1238,0,0.0,沉睡/低价值用户
27983,China,1,34.54999923706055,1238,0,0.0,沉睡/低价值用户
5911,Brazil,1,36.880001068115234,1239,0,0.0,沉睡/低价值用户
25578,United States,1,40.0,1239,0,0.0,沉睡/低价值用户
13581,United States,1,69.5,1239,0,0.0,沉睡/低价值用户
86369,United States,1,19.989999771118164,1240,0,0.0,一般用户
93667,United States,1,29.989999771118164,1240,0,0.0,一般用户
27748,China,1,64.98999786376953,1240,0,0.0,沉睡/低价值用户
73907,United States,1,4.96999979019165,1240,0,0.0,一般用户
15368,China,1,28.0,1241,0,0.0,一般用户
32367,China,1,49.94000053405762,1241,0,0.0,沉睡/低价值用户
90006,United States,1,63.9900016784668,1241,0,0.0,沉睡/低价值用户
10362,United States,1,12.899999618530272,1241,0,0.0,一般用户
89667,United States,1,17.75,1242,0,1.0,一般用户
39838,France,1,44.950000762939446,1242,0,1.0,沉睡/低价值用户
35837,China,1,90.0,1242,0,0.0,沉睡/低价值用户
45443,China,1,93.9799976348877,1242,0,0.0,沉睡/低价值用户
72083,South Korea,1,89.0,1242,0,0.0,沉睡/低价值用户
3155,Spain,1,21.3799991607666,1242,0,0.0,一般用户
18300,United States,1,25.0,1242,0,1.0,一般用户
22847,United States,1,96.0,1242,0,1.0,沉睡/低价值用户
51520,China,1,26.43000030517578,1242,0,0.0,一般用户
68105,China,1,26.979999542236328,1243,0,0.0,一般用户
69759,China,1,54.9900016784668,1243,0,0.0,沉睡/低价值用户
34302,China,1,99.5,1243,0,0.0,沉睡/低价值用户
56154,United Kingdom,1,37.7400016784668,1243,0,0.0,沉睡/低价值用户
11732,China,1,60.95000076293945,1243,0,0.0,沉睡/低价值用户
78339,Belgium,1,9.989999771118164,1243,0,1.0,一般用户
80929,United States,1,49.9900016784668,1244,0,0.0,沉睡/低价值用户
37779,China,1,29.989999771118164,1244,0,0.0,一般用户
36208,United States,1,99.45000076293945,1245,0,0.0,沉睡/低价值用户
82519,China,1,20.0,1245,0,0.0,一般用户
36903,United Kingdom,1,24.5,1245,0,0.0,一般用户
15616,United States,1,50.0,1245,0,0.0,沉睡/低价值用户
96516,China,1,51.75,1246,0,0.0,沉睡/低价值用户
44648,China,1,89.56000137329102,1246,0,0.0,沉睡/低价值用户
63031,Brazil,1,89.94999694824217,1246,0,0.0,沉睡/低价值用户
43378,Germany,1,99.0,1246,0,0.0,沉睡/低价值用户
75366,South Korea,1,87.01000213623047,1247,0,0.0,沉睡/低价值用户
75881,Belgium,1,100.0,1248,0,0.0,沉睡/低价值用户
72756,United States,1,64.9900016784668,1248,0,0.0,沉睡/低价值用户
77566,Brazil,1,11.989999771118164,1248,0,0.0,一般用户
87693,United States,1,29.5,1248,0,0.0,一般用户
84126,United States,1,26.940000534057617,1248,0,0.0,一般用户
12378,Germany,1,12.789999961853027,1249,0,0.0,一般用户
73186,China,1,78.0,1249,0,0.0,沉睡/低价值用户
50758,China,1,66.14999961853027,1249,0,1.0,沉睡/低价值用户
44738,United States,1,109.5,1250,0,0.0,沉睡/低价值用户
16884,China,1,109.0,1250,0,0.0,沉睡/低价值用户
11601,China,1,24.36000061035156,1251,0,0.0,一般用户
71150,China,1,32.03999900817871,1251,0,0.0,一般用户
23095,Germany,1,28.0,1251,0,0.0,一般用户
7120,United States,1,103.77999877929688,1252,0,0.0,沉睡/低价值用户
25354,China,1,24.559999465942383,1252,0,0.0,一般用户
46768,China,1,25.0,1252,0,0.0,一般用户
69602,China,1,14.5,1253,0,0.0,一般用户
95916,United States,1,39.5,1253,0,1.0,沉睡/低价值用户
52798,United States,1,44.0,1253,0,0.0,沉睡/低价值用户
93384,United States,1,98.0,1253,0,0.0,沉睡/低价值用户
52274,France,1,52.859999656677246,1254,0,0.0,沉睡/低价值用户
93187,China,1,28.0,1254,0,0.0,一般用户
47237,South Korea,1,28.0,1254,0,0.0,一般用户
35485,United States,1,18.950000762939453,1254,0,0.0,一般用户
72904,United States,1,102.98000144958496,1255,0,0.0,沉睡/低价值用户
82145,Japan,1,19.539999961853027,1256,0,0.0,一般用户
98648,Spain,1,75.0,1256,0,1.0,沉睡/低价值用户
27276,United States,1,19.950000762939453,1256,0,0.0,一般用户
41338,United States,1,78.94999694824217,1256,0,0.0,沉睡/低价值用户
17947,United Kingdom,1,8.0,1257,0,0.0,一般用户
29436,United States,1,29.989999771118164,1257,0,0.0,一般用户
12759,China,1,11.31999969482422,1257,0,0.0,一般用户
3290,France,1,18.950000762939453,1257,0,0.0,一般用户
99091,United Kingdom,1,43.59000015258789,1257,0,0.0,沉睡/低价值用户
22401,United States,1,25.0,1258,0,0.0,一般用户
83588,United States,1,19.989999771118164,1258,0,0.0,一般用户
74011,China,1,3.990000009536743,1259,0,0.0,一般用户
97557,United States,1,50.0,1259,0,0.0,沉睡/低价值用户
28023,China,1,50.0,1260,0,0.0,沉睡/低价值用户
81752,China,1,36.0,1260,0,0.0,沉睡/低价值用户
98206,Brazil,1,12.989999771118164,1260,0,0.0,一般用户
69372,South Korea,1,55.96999931335449,1260,0,0.0,沉睡/低价值用户
64187,China,1,69.98999786376953,1260,0,0.0,沉睡/低价值用户
20047,China,1,92.0,1260,0,0.0,沉睡/低价值用户
57475,United States,1,94.98999786376952,1260,0,0.0,沉睡/低价值用户
5702,Germany,1,14.0,1261,0,0.0,一般用户
66201,United Kingdom,1,35.0,1261,0,0.0,沉睡/低价值用户
30490,China,1,32.16999816894531,1261,0,0.0,一般用户
67596,Spain,1,69.5,1261,0,0.0,沉睡/低价值用户
72764,United States,1,68.0,1261,0,1.0,沉睡/低价值用户
66498,Brazil,1,69.0,1261,0,1.0,沉睡/低价值用户
39436,United States,1,25.0,1261,0,0.0,一般用户
59666,Brazil,1,29.40999984741211,1261,0,0.0,一般用户
63691,Brazil,1,39.9900016784668,1261,0,0.0,沉睡/低价值用户
55549,Japan,1,6.5,1261,0,0.0,一般用户
746,United States,1,20.0,1261,0,0.0,一般用户
82168,United States,1,15.75,1262,0,1.0,一般用户
69373,China,1,66.9900016784668,1262,0,0.0,沉睡/低价值用户
70857,France,1,18.0,1262,0,1.0,一般用户
51114,France,1,14.949999809265137,1262,0,0.0,一般用户
10645,China,1,36.0,1263,0,1.0,沉睡/低价值用户
51174,South Korea,1,20.86000061035156,1263,0,0.0,一般用户
74219,China,1,34.9900016784668,1263,0,0.0,沉睡/低价值用户
68229,Spain,1,104.98999977111816,1264,0,0.0,沉睡/低价值用户
10405,Australia,1,29.0,1265,0,0.0,一般用户
88702,China,1,39.5,1265,0,0.0,沉睡/低价值用户
28147,Brazil,1,64.12999725341797,1265,0,0.0,沉睡/低价值用户
85232,China,1,65.5999984741211,1265,0,0.0,沉睡/低价值用户
13986,Germany,1,33.0,1266,0,0.0,一般用户
9276,United States,1,16.979999542236328,1266,0,0.0,一般用户
83949,China,1,99.94000244140625,1267,0,0.0,沉睡/低价值用户
6714,China,1,29.5,1267,0,0.0,一般用户
36793,China,1,24.989999771118164,1267,0,0.0,一般用户
30117,United States,1,28.989999771118164,1268,0,0.0,一般用户
71937,United States,1,97.98999977111816,1268,0,0.0,沉睡/低价值用户
62083,Brazil,1,89.98999786376953,1269,0,0.0,沉睡/低价值用户
85369,United Kingdom,1,109.9900016784668,1269,0,0.0,沉睡/低价值用户
96126,China,1,52.720001220703125,1269,0,0.0,沉睡/低价值用户
29842,United States,1,23.0,1270,0,0.0,一般用户
42121,Spain,1,34.9900016784668,1270,0,0.0,沉睡/低价值用户
1412,China,1,109.0,1270,0,0.0,沉睡/低价值用户
96920,United States,1,13.970000267028809,1271,0,0.0,一般用户
8368,United Kingdom,1,59.0,1271,0,0.0,沉睡/低价值用户
23772,United States,1,38.440001487731934,1271,0,0.0,沉睡/低价值用户
97269,South Korea,1,38.0,1271,0,0.0,沉睡/低价值用户
54289,United States,1,19.989999771118164,1272,0,0.0,一般用户
6308,United States,1,49.9900016784668,1274,0,1.0,沉睡/低价值用户
88542,Brazil,1,14.5,1274,0,0.0,一般用户
75714,China,1,25.0,1274,0,0.0,一般用户
82794,Germany,1,105.60000038146973,1275,0,0.0,沉睡/低价值用户
62688,China,1,40.95000076293945,1276,0,1.0,沉睡/低价值用户
24883,United States,1,25.0,1276,0,0.0,一般用户
91743,China,1,50.0099983215332,1276,0,0.0,沉睡/低价值用户
37596,Japan,1,19.989999771118164,1276,0,0.0,一般用户
23836,France,1,48.25,1277,0,0.0,沉睡/低价值用户
64529,United States,1,64.62000179290771,1277,0,0.0,沉睡/低价值用户
56019,Germany,1,84.0,1278,0,1.0,沉睡/低价值用户
36889,Spain,1,24.989999771118164,1278,0,0.0,一般用户
58609,United States,1,20.5,1278,0,0.0,一般用户
35286,United States,1,12.710000038146973,1278,0,0.0,一般用户
84025,China,1,60.0,1278,0,0.0,沉睡/低价值用户
36505,United States,1,24.0,1278,0,0.0,一般用户
20176,United States,1,10.0,1280,0,0.0,一般用户
87248,China,1,37.9399995803833,1280,0,0.0,沉睡/低价值用户
23163,Brazil,1,25.0,1280,0,0.0,一般用户
86592,United States,1,22.0,1281,0,1.0,一般用户
68538,China,1,8.949999809265137,1281,0,0.0,一般用户
97822,China,1,2.990000009536743,1281,0,0.0,一般用户
66669,United States,1,24.989999771118164,1283,0,0.0,一般用户
74127,Brazil,1,50.459999084472656,1283,0,0.0,沉睡/低价值用户
27820,Australia,1,44.9900016784668,1283,0,0.0,沉睡/低价值用户
78879,China,1,21.989999771118164,1283,0,0.0,一般用户
10680,United Kingdom,1,19.96999931335449,1283,0,0.0,一般用户
25300,Brazil,1,29.57999992370605,1283,0,0.0,一般用户
4643,Brazil,1,93.97000026702881,1283,0,0.0,沉睡/低价值用户
58808,Spain,1,6.949999809265137,1283,0,0.0,一般用户
5538,Spain,1,59.5,1284,0,0.0,沉睡/低价值用户
76932,Germany,1,48.700000762939446,1284,0,0.0,沉睡/低价值用户
70187,Brazil,1,83.36000061035155,1284,0,0.0,沉睡/低价值用户
2461,United Kingdom,1,80.63999938964845,1285,0,0.0,沉睡/低价值用户
27225,United States,1,74.92000198364258,1285,0,0.0,沉睡/低价值用户
98631,United Kingdom,1,25.0,1285,0,0.0,一般用户
59497,China,1,43.7599983215332,1285,0,0.0,沉睡/低价值用户
8555,United States,1,94.8799991607666,1286,0,0.0,沉睡/低价值用户
72072,United States,1,60.9900016784668,1286,0,0.0,沉睡/低价值用户
91849,Spain,1,56.5,1286,0,0.0,沉睡/低价值用户
79576,United States,1,58.0,1287,0,1.0,沉睡/低价值用户
304,United Kingdom,1,59.0,1287,0,0.0,沉睡/低价值用户
9367,China,1,36.989999771118164,1288,0,0.0,沉睡/低价值用户
32914,Brazil,1,14.989999771118164,1288,0,0.0,一般用户
93286,United Kingdom,1,18.0,1288,0,0.0,一般用户
49589,Australia,1,49.97999954223633,1289,0,0.0,沉睡/低价值用户
59264,China,1,25.0,1289,0,0.0,一般用户
21279,China,1,24.96999931335449,1289,0,0.0,一般用户
63402,China,1,51.94000053405761,1289,0,0.0,沉睡/低价值用户
14089,United Kingdom,1,33.970001220703125,1289,0,0.0,沉睡/低价值用户
59059,South Korea,1,64.0,1289,0,0.0,沉睡/低价值用户
38620,United States,1,74.0,1290,0,0.0,沉睡/低价值用户
76300,China,1,38.560001373291016,1290,0,0.0,沉睡/低价值用户
55941,United States,1,28.5,1291,0,0.0,一般用户
85087,Brazil,1,25.0,1291,0,0.0,一般用户
66702,United States,1,39.5,1291,0,0.0,沉睡/低价值用户
23516,China,1,25.0,1291,0,0.0,一般用户
93491,United States,1,69.48999977111816,1291,0,0.0,沉睡/低价值用户
57607,China,1,12.130000114440918,1292,0,0.0,一般用户
52704,United States,1,42.0,1292,0,0.0,沉睡/低价值用户
67629,China,1,32.95000076293945,1292,0,0.0,一般用户
24110,United Kingdom,1,94.39000129699707,1292,0,0.0,沉睡/低价值用户
21258,China,1,29.899999618530277,1293,0,0.0,一般用户
3365,United Kingdom,1,85.0,1293,0,0.0,沉睡/低价值用户
91448,Spain,1,26.690000534057617,1294,0,0.0,一般用户
94578,China,1,22.0,1294,0,0.0,一般用户
37935,Brazil,1,58.97999954223633,1295,0,1.0,沉睡/低价值用户
12645,Spain,1,35.95000076293945,1295,0,1.0,沉睡/低价值用户
17390,Brazil,1,36.9900016784668,1295,0,1.0,沉睡/低价值用户
86974,China,1,54.989999771118164,1295,0,0.0,沉睡/低价值用户
25086,Brazil,1,47.0,1295,0,0.0,沉睡/低价值用户
9616,Brazil,1,10.43000030517578,1295,0,1.0,一般用户
35699,United States,1,95.0,1296,0,0.0,沉睡/低价值用户
79705,China,1,13.909999847412108,1296,0,0.0,一般用户
10638,China,1,25.0,1296,0,0.0,一般用户
74123,Japan,1,49.5,1296,0,0.0,沉睡/低价值用户
67518,China,1,6.739999771118164,1297,0,0.0,一般用户
1247,United States,1,95.98999786376952,1297,0,0.0,沉睡/低价值用户
24926,China,1,12.25,1297,0,0.0,一般用户
18887,South Korea,1,85.39999961853027,1298,0,0.0,沉睡/低价值用户
39748,China,1,52.0,1299,0,0.0,沉睡/低价值用户
17228,China,1,74.0,1299,0,0.0,沉睡/低价值用户
3428,Germany,1,75.88000106811523,1299,0,0.0,沉睡/低价值用户
10094,China,1,10.0,1299,0,1.0,一般用户
7982,Brazil,1,80.81999969482422,1299,0,0.0,沉睡/低价值用户
58224,United Kingdom,1,54.9900016784668,1299,0,0.0,沉睡/低价值用户
49653,Brazil,1,79.0,1300,0,1.0,沉睡/低价值用户
41996,France,1,88.0,1300,0,0.0,沉睡/低价值用户
70970,Brazil,1,95.48999977111816,1300,0,0.0,沉睡/低价值用户
8612,United Kingdom,1,28.0,1300,0,0.0,一般用户
81155,China,1,74.5,1301,0,0.0,沉睡/低价值用户
13569,South Korea,1,23.989999771118164,1301,0,0.0,一般用户
39321,United Kingdom,1,95.0,1302,0,0.0,沉睡/低价值用户
45926,Brazil,1,42.950000762939446,1302,0,0.0,沉睡/低价值用户
15293,United States,1,18.8700008392334,1302,0,1.0,一般用户
27069,China,1,85.5,1303,0,1.0,沉睡/低价值用户
95766,Germany,1,55.4900016784668,1304,0,0.0,沉睡/低价值用户
94677,Brazil,1,49.9900016784668,1304,0,0.0,沉睡/低价值用户
2051,Australia,1,79.35999965667725,1304,0,1.0,沉睡/低价值用户
156,United States,1,99.93000030517578,1305,0,0.0,沉睡/低价值用户
43994,United States,1,41.959999084472656,1305,0,0.0,沉睡/低价值用户
42499,Brazil,1,39.0,1306,0,0.0,沉睡/低价值用户
86900,United Kingdom,1,12.989999771118164,1306,0,0.0,一般用户
23435,China,1,74.94999694824217,1307,0,0.0,沉睡/低价值用户
77250,France,1,102.4800033569336,1307,0,0.0,沉睡/低价值用户
14730,China,1,99.98999786376952,1307,0,1.0,沉睡/低价值用户
90359,United States,1,53.9900016784668,1308,0,0.0,沉睡/低价值用户
79291,United States,1,29.899999618530277,1308,0,0.0,一般用户
87450,Germany,1,48.39000129699707,1308,0,0.0,沉睡/低价值用户
73742,France,1,24.989999771118164,1308,0,0.0,一般用户
68810,Japan,1,12.989999771118164,1308,0,0.0,一般用户
38204,Brazil,1,32.9900016784668,1308,0,0.0,一般用户
42612,United States,1,38.0,1308,0,0.0,沉睡/低价值用户
65580,France,1,109.38000106811523,1308,0,0.0,沉睡/低价值用户
38648,China,1,12.949999809265137,1309,0,0.0,一般用户
81348,Spain,1,20.0,1309,0,0.0,一般用户
3905,China,1,68.0,1309,0,0.0,沉睡/低价值用户
2129,China,1,28.0,1310,0,0.0,一般用户
89599,Belgium,1,39.880001068115234,1310,0,0.0,沉睡/低价值用户
90784,China,1,36.430000305175774,1311,0,0.0,沉睡/低价值用户
86872,China,1,45.97000026702881,1312,0,0.0,沉睡/低价值用户
13971,United States,1,11.989999771118164,1312,0,0.0,一般用户
45244,China,1,88.0,1313,0,1.0,沉睡/低价值用户
6161,United States,1,95.78000068664551,1313,0,0.0,沉睡/低价值用户
56404,China,1,29.989999771118164,1314,0,0.0,一般用户
62023,China,1,27.959999084472653,1314,0,0.0,一般用户
68893,Brazil,1,50.0,1314,0,0.0,沉睡/低价值用户
79050,South Korea,1,32.0,1314,0,0.0,一般用户
63983,United States,1,103.6400032043457,1315,0,1.0,沉睡/低价值用户
16799,China,1,60.09000015258789,1315,0,0.0,沉睡/低价值用户
23252,United States,1,67.95000076293945,1315,0,0.0,沉睡/低价值用户
99561,China,1,26.71999979019165,1316,0,0.0,一般用户
17382,Brazil,1,89.9900016784668,1317,0,0.0,沉睡/低价值用户
15915,China,1,19.989999771118164,1317,0,0.0,一般用户
5463,Brazil,1,1.75,1317,0,0.0,一般用户
80569,Germany,1,86.94000244140625,1317,0,0.0,沉睡/低价值用户
14709,China,1,24.459999084472656,1317,0,0.0,一般用户
22613,United States,1,36.290000915527344,1317,0,0.0,沉睡/低价值用户
25970,United States,1,19.989999771118164,1317,0,1.0,一般用户
83209,China,1,109.0,1317,0,0.0,沉睡/低价值用户
11689,United States,1,34.9900016784668,1318,0,1.0,沉睡/低价值用户
23751,China,1,109.0,1318,0,0.0,沉睡/低价值用户
74183,Spain,1,59.0,1318,0,0.0,沉睡/低价值用户
45350,France,1,34.970001220703125,1319,0,0.0,沉睡/低价值用户
61803,China,1,47.5,1319,0,0.0,沉睡/低价值用户
43273,United Kingdom,1,53.970001220703125,1319,0,0.0,沉睡/低价值用户
67400,United States,1,89.98999786376953,1319,0,0.0,沉睡/低价值用户
55634,Brazil,1,49.5,1320,0,0.0,沉睡/低价值用户
95146,China,1,30.0,1320,0,0.0,一般用户
83103,China,1,28.0,1320,0,0.0,一般用户
18675,Brazil,1,26.0,1320,0,0.0,一般用户
51529,China,1,84.98999977111816,1321,0,1.0,沉睡/低价值用户
82161,United States,1,98.0,1321,0,0.0,沉睡/低价值用户
81323,Brazil,1,8.0,1321,0,0.0,一般用户
16175,United States,1,39.950000762939446,1321,0,0.0,沉睡/低价值用户
53732,United Kingdom,1,74.5,1322,0,0.0,沉睡/低价值用户
70859,South Korea,1,15.4399995803833,1322,0,0.0,一般用户
74421,China,1,49.5,1322,0,0.0,沉睡/低价值用户
125,Brazil,1,52.450000762939446,1322,0,0.0,沉睡/低价值用户
61792,Brazil,1,75.0,1322,0,0.0,沉睡/低价值用户
9331,Germany,1,78.0,1323,0,0.0,沉睡/低价值用户
6132,France,1,34.0,1323,0,0.0,沉睡/低价值用户
5116,China,1,78.0,1323,0,0.0,沉睡/低价值用户
803,United States,1,68.0,1325,0,0.0,沉睡/低价值用户
37795,Brazil,1,98.0,1325,0,0.0,沉睡/低价值用户
26262,United States,1,23.899999618530277,1326,0,0.0,一般用户
82412,China,1,14.0,1326,0,0.0,一般用户
82882,China,1,12.989999771118164,1327,0,0.0,一般用户
67830,United States,1,8.949999809265137,1327,0,0.0,一般用户
58018,Brazil,1,39.0,1328,0,0.0,沉睡/低价值用户
8591,Germany,1,47.700000762939446,1330,0,0.0,沉睡/低价值用户
21801,Australia,1,23.420000076293945,1330,0,0.0,一般用户
83744,United States,1,57.200000762939446,1331,0,1.0,沉睡/低价值用户
68425,China,1,33.0,1332,0,0.0,一般用户
37286,United States,1,69.94999694824219,1332,0,0.0,沉睡/低价值用户
21020,Australia,1,20.0,1332,0,0.0,一般用户
23813,China,1,20.43000030517578,1332,0,0.0,一般用户
22441,China,1,46.43999862670898,1332,0,0.0,沉睡/低价值用户
78563,China,1,54.950000762939446,1332,0,0.0,沉睡/低价值用户
49797,China,1,28.950000762939453,1333,0,0.0,一般用户
18557,United Kingdom,1,45.97999954223633,1333,0,0.0,沉睡/低价值用户
43928,China,1,30.5,1333,0,0.0,一般用户
36201,China,1,16.0,1334,0,0.0,一般用户
49270,China,1,92.56999969482422,1334,0,0.0,沉睡/低价值用户
39953,United States,1,17.0,1334,0,0.0,一般用户
10413,China,1,30.0,1334,0,0.0,一般用户
74890,Australia,1,10.5,1335,0,0.0,一般用户
66430,United Kingdom,1,15.0,1335,0,0.0,一般用户
9922,United States,1,110.0,1336,0,0.0,沉睡/低价值用户
55228,Germany,1,12.989999771118164,1336,0,0.0,一般用户
74993,United States,1,29.93000030517578,1336,0,0.0,一般用户
97831,Brazil,1,80.8499984741211,1336,0,1.0,沉睡/低价值用户
32879,Spain,1,75.0,1336,0,0.0,沉睡/低价值用户
2155,United States,1,29.989999771118164,1338,0,0.0,一般用户
26342,China,1,13.0,1338,0,0.0,一般用户
83172,China,1,42.94000053405762,1338,0,0.0,沉睡/低价值用户
63582,Brazil,1,69.94999694824219,1338,0,0.0,沉睡/低价值用户
61546,United States,1,13.710000038146973,1338,0,0.0,一般用户
25457,Brazil,1,37.97999954223633,1338,0,0.0,沉睡/低价值用户
55977,Germany,1,104.0,1339,0,0.0,沉睡/低价值用户
79774,United States,1,48.0,1340,0,0.0,沉睡/低价值用户
74429,United States,1,64.5,1340,0,0.0,沉睡/低价值用户
90362,Germany,1,49.33000183105469,1340,0,0.0,沉睡/低价值用户
92920,United States,1,77.0,1340,0,1.0,沉睡/低价值用户
36884,Spain,1,34.0,1341,0,0.0,沉睡/低价值用户
77444,China,1,93.5,1341,0,0.0,沉睡/低价值用户
61770,Brazil,1,13.989999771118164,1341,0,0.0,一般用户
70278,United Kingdom,1,109.93999862670898,1341,0,0.0,沉睡/低价值用户
92952,Spain,1,42.0,1343,0,0.0,沉睡/低价值用户
75963,China,1,69.86000061035156,1343,0,0.0,沉睡/低价值用户
27596,United Kingdom,1,109.98999786376952,1344,0,0.0,沉睡/低价值用户
20358,China,1,49.5,1344,0,0.0,沉睡/低价值用户
99462,United States,1,24.950000762939453,1344,0,0.0,一般用户
31691,United States,1,54.0,1344,0,0.0,沉睡/低价值用户
3400,China,1,34.0,1344,0,1.0,沉睡/低价值用户
12956,United States,1,11.4399995803833,1344,0,0.0,一般用户
49849,South Korea,1,25.989999771118164,1345,0,1.0,一般用户
79086,China,1,34.0,1346,0,0.0,沉睡/低价值用户
53412,China,1,18.0,1346,0,0.0,一般用户
33350,China,1,2.7799999713897705,1346,0,0.0,一般用户
31263,China,1,26.68000030517578,1347,0,0.0,一般用户
82585,United States,1,53.5,1347,0,0.0,沉睡/低价值用户
62227,Germany,1,15.0,1347,0,0.0,一般用户
60832,Australia,1,26.950000762939453,1349,0,0.0,一般用户
45942,China,1,46.0,1349,0,0.0,沉睡/低价值用户
93754,China,1,36.0,1349,0,0.0,沉睡/低价值用户
